CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,dpto_y_muni_contratista,MUNICIPALITY,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
15-1-144978-3897893,ANTIOQUIA  ALCALDIA MUNICIPIO DE SAN JERONIMO,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS EN EL MUNICIPIO DE SAN JERONIMO; ANTIOQUIA,300000000.0,299997914.0,0.0,299997914.0,2015.0,2015-09-02,2015-09-15,90.0,2015-12-15,3897893,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144978'},No Definido,9001957009,Antioquia,San Jerónimo,465.58547373321954,465.5822363622255,0.0,465.5822363622255,0.0,90.0,5.173135959580283,3333310.1555555556,-0.0006953333333371973,-0.0006953333333333334,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
16-1-156124-4737774,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA CAUYA ¿ SUPIA - LA PINTADA; RUTA 2508; 11 SECTOR CAUYA ¿ SUPIA ¿ LA FELISA; (PR00+0000 ¿ PR61+0000); DEPARTAMENTO DE CALDAS,1812036534.0,1777865141.0,888500000.0,2666365141.0,2016.0,2016-06-03,2016-06-03,90.0,2017-01-03,4737774,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-156124'},800215807,8301181552,Bogotá D.C.,Bogot DC,2628.215813939996,2578.6529084566796,1288.6990448977815,3867.3519533544613,123.0,213.0,28.651698982851997,19754057.122222222,-1.8858004438005476,-1.8858004438005442,0.4997566910503928,0.49975669105039283,1.3666666666666667,OTHER,OTRA,Vias Rurales hasta 2020,4
15-1-146040-4038791,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO MEDIANTE LA CONSTRUCCION PASO NACIONAL POR MONTENEGRO EN EL DEPARTAMENTO DE QUINDIO PARA EL PROGRAMA ¿VIAS PARA LA EQUIDAD,31600000000.0,30933112654.0,9000000000.0,39933112654.0,2015.0,2015-11-12,2016-02-08,930.0,2019-11-08,4038791,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-146040'},800215807,9009049578,Bogotá D.C.,Bogot DC,49041.66989989912,48006.69303018546,13967.564211996585,61974.257242182044,420.0,1350.0,51.620100032457486,33261411.45591398,-2.1104029936708772,-2.110402993670886,0.2909503515106553,0.2909503515106553,0.45161290322580644,OTHER,OTRA,Vias Rurales hasta 2020,4
17-1-180555-6881863,CUNDINAMARCA  INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA  ICCU,BOGOTÁ DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION DE LA VIA CLUB EL BOSQUE - TIBACUY - CUMACA DEL DEPARTAMENTO DE CUNDINAMARCA,2803723882.0,2542990794.0,0.0,2542990794.0,2018.0,2018-01-18,2018-01-31,180.0,2018-07-31,6881863,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-180555'},900258711,901145885,Cundinamarca,Bogotá DC,3588.8033183059792,3255.061548150253,0.0,3255.061548150253,0.0,180.0,18.083675267501405,14127726.633333333,-9.299528019642548,-9.299528019642555,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,OTRA,Vias Rurales hasta 2020,3
15-1-144212-3922151,SUCRE  ALCALDIA MUNICIPIO DE LA UNION,SUCRE,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE LA VIA QUE COMUNICA DEL CORREGIMIENTO DE CAYODELGADO  HACIA EL CORREGIMIENTO DE SABANETA EN EL MUNCIPIO DE LA UNION DEPARTAMENTO DE SUCRE,316895162.0,316895162.0,0.0,316895162.0,2015.0,2015-09-18,2015-09-18,60.0,2015-11-18,3922151,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144212'},800050331-9,92446149,Sucre,La Unión,491.80594707845114,491.80594707845114,0.0,491.80594707845114,0.0,60.0,8.196765784640853,5281586.033333333,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,CARIBE,Vias Rurales hasta 2020,1
15-1-145967-4870222,BOYACA  ALCALDIA MUNICIPIO DE MARIPI,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLA Y OBRAS COMPLEMENTARIAS EN EL K 4+700  DE LA VIA MARIPI - CHIQUINQUIRA Y K 1+100 VIA MARIPI -SANTA RITA DEL MUNICIPIO DE MARIPI-BOYACA,315441168.0,315428537.0,34307397.0,349735934.0,2015.0,2015-11-17,2016-01-26,50.0,2016-05-30,4870222,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145967'},890983716-1,9009087910,Boyacá,Maripí,489.5494187941336,489.52981609373785,53.24341894932878,542.7732350430666,75.0,125.0,9.790596321874757,6308570.74,-0.004004233207760061,-0.004004233207759363,0.1087644045345206,0.10876440453452059,1.5,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
20-1-212245-10486296,SANTANDER  ALCALDIA MUNICIPIO DE PIEDECUESTA,SANTANDER,TYPE_4,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION; MANTENIMIENTO Y MEJORAMIENTO DE LAS VIAS RURALES EN EL MUNICIPIO DE PIEDECUESTA; DEPARTAMENTO DE SANTANDER  COLOMBIA RURAL.,698990903.0,645592626.0,0.0,645592626.0,2020.0,2020-11-12,2020-11-13,50.0,2021-01-02,10486296,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-1-212245'},817000992-5,901178054,Santander,Piedecuesta,796.295869346539,735.4641371697294,0.0,735.4641371697294,0.0,50.0,14.709282743394589,12911852.52,-7.63933790423021,-7.639337904230207,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
17-1-182595-7144364,ANTIOQUIA  ALCALDIA MUNICIPIO DE VEGACHI,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN VARIAS VEREDAS DE LA ZONA RURAL DEL MUNICIPIO DE VEGACHI  ANTIOQUIA,419145550.0,419146148.0,0.0,419146148.0,2017.0,2017-12-19,2017-12-27,90.0,2018-03-27,7144364,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-182595'},890985285,900905235,Antioquia,Vegachí,568.165773596108,568.1665842050543,0.0,568.1665842050543,0.0,90.0,6.312962046722825,4657179.422222222,0.00014267120335963843,0.0001426712033564474,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-1-168633-5934691,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO; REHABILITACION Y ATENCION DE SITIOS CRITICOS DE LA CARRETERA: 10 LANDAZURI - BARBOSA; RUTA 62 TRAMO 6208; DEPARTAMENTO DE SANTANDER,4500000000.0,4390568131.0,2195284065.0,6585852196.0,2017.0,2017-04-26,2017-06-22,180.0,2018-02-22,5934691,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-168633'},800215807,890940910,Bogotá D.C.,Bogot DC,6099.900097191741,5951.561548669747,2975.780773657107,8927.342322326855,60.0,240.0,33.06423082594304,24392045.172222223,-2.431819311111111,-2.431819311111111,0.49999999988611954,0.49999999988611965,0.3333333333333333,OTHER,OTRA,Vias Rurales hasta 2020,4
19-21-13177-9197268,CUNDINAMARCA  ALCALDIA MUNICIPIO DE MADRID,CUNDINAMARCA,TYPE_5,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE ANDENES EN EL BARRIO CEREZOS I DEL MUNICIPIO DE MADRID CUNDINAMARCA,372054851.0,372037821.0,0.0,372037821.0,2019.0,2019-11-08,2019-11-14,90.0,2020-02-14,9197268,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13177'},899999401-1,901332091,Cundinamarca,Madrid,449.27866506624673,449.2581003144487,0.0,449.2581003144487,0.0,90.0,4.991756670160541,4133753.566666667,-0.004577282073918943,-0.004577282073927319,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
17-1-177900-6465758,SANTANDER  ALCALDIA MUNICIPIO DE BARICHARA,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLAS VEREDAS EL CAUCHO E HIGUERAS DEL MUNICIPIO DE BARICHARA SANTANDER,355300000.0,355210439.0,0.0,355210439.0,2017.0,2017-09-12,2017-09-25,90.0,2017-12-25,6465758,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-177900'},890980445-7,900260200,Santander,Barichara,481.6210010071613,481.4995980843603,0.0,481.4995980843603,0.0,90.0,5.34999553427067,3946782.6555555556,-0.02520714888825854,-0.025207148888263437,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
16-1-161843-5203747,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",¿MANTENIMIENTO RUTINARIO VIAS A CARGO DEL INSTITUTO NACIONAL DE VIAS DIRECCION TERRITORIAL BOYACA.,13136431993.0,467280080.0,119378025.0,586658105.0,2016.0,2016-10-14,2016-11-05,600.0,2018-12-05,5203747,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-161843'},800215807,820003201,Boyacá,Bogot DC,19053.356626610876,677.7528337599988,173.1483925709437,850.9012263309426,150.0,750.0,1.1295880562666647,778800.1333333333,-96.44286911203135,-96.44286911203133,0.25547424362707694,0.25547424362707705,0.25,OTHER,OTRA,Vias Rurales hasta 2020,2
16-1-157737-4962510,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO DE LA CARRETERA MEDIACANOA - LA UNION - LA VIRGINIA; 11 RUTA 2302 SECTOR MEDIACANOA - ANSERMANUEVO DEL PR0+0000 AL PR123+0200,900000000.0,888840607.0,0.0,888840607.0,2016.0,2016-08-11,2016-09-19,90.0,2016-12-19,4962510,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-157737'},800215807,12992320,Bogotá D.C.,Bogot DC,1305.378886221726,1289.193068438114,0.0,1289.193068438114,0.0,90.0,14.324367427090156,9876006.744444445,-1.2399325555555645,-1.2399325555555556,0.0,0.0,0.0,OTHER,OTRA,Vias Rurales hasta 2020,3
15-1-143754-3884319,NARINO  ALCALDIA MUNICIPIO DE EL TABLON,NARIÑO,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION EN CONCRETO ARTICULADO DE EL BARRIO EL PRADO Y SU VIA DE ACCESO EN EL CORREGIMIENTO DE LAS MESAS EN EL MUNICIPIO DE EL TABLON DE GOMEZ DEPARTAMENTO DE NARINO,424519360.0,424513154.0,27413745.0,451926899.0,2015.0,2015-09-01,2015-09-15,120.0,2016-01-15,3884319,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-143754'},800099080,80388550,Nariño,El Tablón de Gómez,658.8334911150772,658.8238597035772,42.54480484208893,701.3686645456662,0.0,120.0,5.490198830863144,3537609.6166666667,-0.0014618885697022144,-0.0014618885696991535,0.06457690354631508,0.06457690354631516,0.0,MUNICIPALITY,PACIFICA,Vias Rurales hasta 2020,2
16-1-160682-5104858,ANTIOQUIA  ALCALDIA MUNICIPIO DE COPACABANA,ANTIOQUIA,TYPE_3,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLAS EN VIA TERCIARIA EN EL ANILLO VIAL VEREDA QUEBRADA ARRIBA ¿ VEREDA PENOLCITO SECTOR AGUAPANTAL DEL MUNICIPIO DE COPACABANA ANTIOQUIA.,279213220.0,278821920.0,139410960.0,418232880.0,2016.0,2016-09-19,2016-09-20,75.0,2017-01-18,5104858,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-160682'},No Definido,71213480,Antioquia,Copacabana,404.9767134910908,404.4091637597813,202.20458187989064,606.613745639672,45.0,120.0,5.3921221834637505,3717625.6,-0.14014379405100874,-0.14014379405101235,0.5,0.5000000000000001,0.6,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
17-1-169835-6469397,CALDAS  GOBERNACION,CALDAS,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO MEDIANTE LA CONSTRUCCION DE HUELLAS EN CONCRETO; RED VIAL DEPARTAMENTO DE CALDAS,3189707705.0,42653678.0,0.0,42653678.0,2017.0,2017-06-23,2017-09-18,60.0,2017-11-18,6469397,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-169835'},890801052,810003291,Caldas,Manizales,4323.755186609499,57.818483239507835,0.0,57.818483239507835,0.0,60.0,0.9636413873251306,710894.6333333333,-98.66277157831298,-98.662771578313,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,1
18-21-304-7340416,BOYACA  ALCALDIA MUNICIPIO DE JENESANO,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO VIAS TERCIARIAS DEL MUNICIPIO DE JENESANO - DEPARTAMENTO DE BOYACA,504874156.0,504873883.0,79995923.0,584869806.0,2018.0,2018-05-07,2018-05-21,60.0,2018-08-21,7340416,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-304'},890982294-0,7175815,Boyacá,Jenesano,646.2455372343013,646.245187790723,102.39582997329893,748.6410177640219,40.0,100.0,10.770753129845383,8414564.716666667,-5.407288069253812e-05,-5.4072880688311564e-05,0.15844733842174205,0.15844733842174197,0.6666666666666666,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
18-21-7603-8202738,CUNDINAMARCA  ALCALDIA MUNICIPIO DE AGUA DE DIOS,CUNDINAMARCA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR EL MEJORAMIENTO DE LA VIA QUE CONDUCE DESDE LA INTERSECCION VIA AGUA DE DIOS  RICAURTE  A LA VEREDA LETICIA SECTOR EL CAUCHO DEL MUNICIPIO DE AGUA DE DIOS CUNDINAMARCA,444000000.0,443350720.0,51051221.0,494401941.0,2019.0,2019-02-11,2019-04-01,150.0,2019-10-01,8202738,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-7603'},891180139-9,901253019,Cundinamarca,Agua de Dios,536.1567703075415,535.3727255601872,61.64742741355076,597.0201529737379,30.0,180.0,3.5691515037345813,2955671.466666667,-0.14623423423424645,-0.14623423423423423,0.11514861417164271,0.11514861417164272,0.2,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,2
15-1-141220-3904637,CALDAS  ALCALDIA MUNICIPIO DE MANIZALES,CALDAS,TYPE_1,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA VIA ALTO DEL GUAMO HOYO FRIO; CODIGO 47104; MUNICIPIO DE MANIZALES - DEPARTAMENTO DE CALDAS,1147255138.0,1135328417.0,0.0,1135328417.0,2015.0,2015-09-11,2015-09-11,110.0,2016-03-29,3904637,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-141220'},890801053,10243741,Caldas,Manizales,1780.4844230620004,1761.9747295724374,0.0,1761.9747295724374,90.0,200.0,16.01795208702216,10321167.427272728,-1.0395874993239667,-1.0395874993239735,0.0,0.0,0.8181818181818182,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,3
17-1-178049-6562822,TOLIMA  GOBERNACION,TOLIMA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO ; MANTENIMIENTO  Y CONSERVACION DE LA VIA SENORITAS-PALMICHAL- RIOBLANCO,1994352069.0,1993463719.0,0.0,1993463719.0,2017.0,2017-10-24,2017-10-24,45.0,2018-03-04,6562822,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-178049'},800113672,901124103,Tolima,Ibagué,2703.4107510061444,2702.2065629502913,0.0,2702.2065629502913,86.0,131.0,60.0490347322287,44299193.755555555,-0.04454328871056563,-0.0445432887105752,0.0,0.0,1.9111111111111112,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,3
17-1-179303-6641358,TOLIMA  GOBERNACION,TOLIMA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y PAVIMENTACION DE LA VIA SALADO  SAN BERNARDO EN ZONA RURAL DE IBAGUE EN EL DEPARTAMENTO DEL TOLIMA,12875310688.0,12841542304.0,5652560974.0,18494103278.0,2017.0,2017-11-16,2017-11-16,300.0,2019-07-24,6641358,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-179303'},800113672,901127921,Tolima,Ibagué,17452.913092690014,17407.13892183588,7662.234941041077,25069.373862876957,315.0,615.0,58.02379640611961,42805141.013333336,-0.262272381756743,-0.26227238175675777,0.4401777325640464,0.44017773256404624,1.05,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
17-1-180258-6692677,SANTANDER  ALCALDIA MUNICIPIO DE BARICHARA,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLA VEREDA EL GUAYABAL SECTOR EL GUAMAL DEL MUNICIPIO DE BARICHARA,285580117.0,285503427.0,0.0,285503427.0,2017.0,2017-10-31,2017-11-09,90.0,2018-02-09,6692677,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-180258'},890980445-7,830071367,Santander,Barichara,387.11337409873977,387.00941824575006,0.0,387.00941824575006,0.0,90.0,4.300104647175001,3172260.3,-0.02685411043515068,-0.026854110435146298,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
15-1-144759-4003992,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; GESTION SOCIAL; PREDIAL Y AMBIENTAL DE LA CARRETERA CIRCUNVALAR AL GALERAS ; CEBADAL  -  YACUANQUER - CONSACA  -  SANDONA  -  PASTO; PARA EL PROGRAMA VIAS PARA LA EQUIDAD,57040000000.0,55823602195.0,400000000.0,56223602195.0,2015.0,2015-10-29,2016-01-25,930.0,2019-01-25,4003992,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144759'},800215807,9009001685,Bogotá D.C.,Bogot DC,88523.31807247613,86635.52757817956,620.7806316442927,87256.30820982385,170.0,1100.0,93.15648126685974,60025378.704301074,-2.132534721248237,-2.1325347212482466,0.007165427960072185,0.0071654279600721245,0.1827956989247312,OTHER,OTRA,Vias Rurales hasta 2020,4
18-21-5447-7863598,GUAVIARE  GOBERNACION,GUAVIARE,OTHER,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE OBRAS DE INFRAESTRUCTURA VIAL PARA MEJORAR LA TRANSITABILIDAD RURAL EN LOS MUNICIPIOS DE SAN JOSE DEL GUAVIARE Y EL RETORNO; DEPARTAMENTO DEL GUAVIARE,3006873064.0,3006202284.0,0.0,3006202284.0,2018.0,2018-11-08,2018-11-23,180.0,2019-05-23,7863598,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5447'},800103196,901227798,Guaviare,San José del Guaviare,3848.8369340102045,3847.9783268180668,0.0,3847.9783268180668,0.0,180.0,21.37765737121148,16701123.8,-0.02230822471460467,-0.02230822471460338,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,AMAZONIA,Vias Rurales hasta 2020,4
16-1-162545-5364714,BOLIVAR  GOBERNACION,BOLÍVAR,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO A NIVEL DE PAVIMENTACION ASFALTICA VIA TURBACO-CANAVERAL MUNICIPIO DE TURBACO-DEPARTAMENTAL BOLIVAR,5607476636.0,5606076152.0,0.0,5606076152.0,2016.0,2016-11-21,2016-12-12,180.0,2017-06-12,5364714,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-162545'},No Definido,9010274933,Atlántico,Cartagena,8133.201784017811,8131.170492635488,0.0,8131.170492635488,0.0,180.0,45.17316940353049,31144867.51111111,-0.024975297997834198,-0.024975297997835474,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,CARIBE,Vias Rurales hasta 2020,4
15-1-151580-4174726,BOYACA  GOBERNACION,BOYACÁ,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y PAVIMENTACION DEL TRAMO 1 DE LA VIA QUE COMUNICA EL LIMITE DEPARTAMENTAL DEL MUNICIPIO DE VILLAPINZON CON LOS MUNICIPIOS DE TURMEQUE Y TIBANA DEL DEPARTAMENTO DE BOYACA,10978102179.0,10976101401.0,0.0,10976101401.0,2015.0,2015-12-18,2016-01-05,210.0,2017-01-05,4174726,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-151580'},891800498,7176563,Boyacá,Tunja,17037.483012338016,17034.377901761465,0.0,17034.377901761465,150.0,360.0,81.11608524648317,52267149.52857143,-0.018225171959392814,-0.018225171959387353,0.0,0.0,0.7142857142857143,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020,4
15-1-139265-3687126,ANTIOQUIA  ALCALDIA MUNICIPIO DE EL RETIRO,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION; REPARCHEO DE VIAS; Y CONSTRUCCION DE ANDENES EN EL MUNICIPIO DE EL RETIRO.,181207150.0,181206966.0,45935023.0,227141989.0,2015.0,2015-06-24,2015-06-24,90.0,2015-10-24,3687126,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139265'},800098199-1,15438736,Antioquia,El Retiro,281.22472258865525,281.2244370295647,71.28893148133778,352.51336851090247,30.0,120.0,3.124715966995163,2013410.7333333334,-0.0001015412471359163,-0.00010154124713070098,0.253494796662508,0.253494796662508,0.3333333333333333,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
18-1-188288-7338358,SANTANDER  ALCALDIA MUNICIPIO DE PUENTE NACIONAL,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA RED VIAL RURAL DEL MUNICIPIO DE PUENTE NACIONAL SANTANDER,1458968900.0,1458968900.0,299996691.0,1758965591.0,2018.0,2018-05-04,2018-05-14,120.0,2019-02-14,7338358,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-188288'},891703045-1,901175223,Santander,Puente Nacional,1867.4993151929875,1867.4993151929875,383.9996966368936,2251.499011829881,150.0,270.0,15.562494293274897,12158074.166666666,0.0,0.0,0.20562240291756734,0.2056224029175673,1.25,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,3
15-1-146865-4123058,ANTIOQUIA  ALCALDIA MUNICIPIO DE SANTO DOMINGO,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS EN EL CORREGIMIENTO DE VERSALLES EN EL MUNICIPO DE SANTO DOMINGO ANTIOQUIA,270000000.0,269992592.0,0.0,269992592.0,2015.0,2015-10-01,2015-11-03,90.0,2016-02-03,4123058,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-146865'},800009926-2,9008984271,Antioquia,Santo Domingo,419.0269263598976,419.01542950259955,0.0,419.01542950259955,0.0,90.0,4.655726994473328,2999917.688888889,-0.002743703703697763,-0.0027437037037037035,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020,1
19-1-198559-8508851,CASANARE  ALCALDIA MUNICIPIO DE TAURAMENA,CASANARE,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO DE VIAS RURALES TERCIARIAS 2019; MUNICIPIO DE TAURAMENA,2056168910.0,2053068671.0,972680004.0,3025748675.0,2019.0,2019-04-26,2019-05-17,120.0,2019-10-17,8508851,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-198559'},800012873,901273427,Casanare,Tauramena,2482.9479324152653,2479.2042068985506,1174.5697510976722,3653.7739579962226,30.0,150.0,20.66003505748792,17108905.591666665,-0.15077744755899897,-0.150777447559014,0.47376886011622354,0.4737688601162234,0.25,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020,4
